id,scrape_id,last_scraped,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1.36053E+18,2.02503E+13,3/15/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 17,36.1242677,-86.7890403,Entire home,10,3,4,5,$381.00 ,,,,,,,,,,t,184,184,0,0,
1.36074E+18,2.02503E+13,3/15/25,403137298,CozySuites Nashville,5/23/21,within an hour,100%,100%,f,Midtown,73,78,t,t,District 19,36.1456597,-86.7950417,Entire rental unit,4,1,1,2,$76.00 ,,,,,,,,,,t,73,73,0,0,
1.36091E+18,2.02503E+13,3/15/25,230939573,Maria,12/16/18,within an hour,100%,99%,f,Haile Plantation,110,166,t,t,District 2,36.18753996,-86.80431993,Entire home,8,2,3,7,$289.00 ,,,,,,,,,,f,7,7,0,0,
1.36093E+18,2.02503E+13,3/15/25,85360355,StayLocal,7/22/16,within an hour,100%,99%,f,12 South,138,378,t,t,District 5,36.19782326,-86.76985408,Entire townhouse,10,3,3,5,$158.00 ,3/3/25,3/9/25,5,5,5,5,5,5,4.5,f,134,134,0,0,2
1.36102E+18,2.02503E+13,3/15/25,11849086,George Patrick,2/1/14,within an hour,100%,100%,t,Edgehill,36,124,t,t,District 21,36.17808,-86.80384,Entire home,10,4,4,7,$225.00 ,,,,,,,,,,f,20,14,6,0,
1.36105E+18,2.02503E+13,3/15/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 17,36.1245,-86.78919,Entire rental unit,16,0,6,12,"$1,294.00 ",,,,,,,,,,t,184,184,0,0,
1.36105E+18,2.02503E+13,3/15/25,11849086,George Patrick,2/1/14,within an hour,100%,100%,t,Edgehill,36,124,t,t,District 21,36.17877,-86.80339,Entire home,8,3,3,5,$192.00 ,,,,,,,,,,f,20,14,6,0,
1.36107E+18,2.02503E+13,3/15/25,438770271,Christy,1/3/22,within an hour,100%,99%,t,Music Row,11,12,t,t,District 19,36.1454257,-86.7924503,Entire rental unit,16,4,4,8,$450.00 ,,,,,,,,,,t,11,11,0,0,
1.36114E+18,2.02503E+13,3/15/25,186477682,Brooke,4/26/18,within an hour,100%,88%,t,University Hills,2,3,t,f,District 20,36.1585305,-86.8761021,Private room in home,2,1.5,2,2,$102.00 ,,,,,,,,,,f,1,0,1,0,
1.36155E+18,2.02503E+13,3/15/25,70801117,Harley,5/7/16,within an hour,100%,100%,t,Edgehill,60,80,t,t,District 19,36.15197661,-86.77862594,Entire rental unit,6,1,2,3,$219.00 ,2/27/25,3/5/25,5,5,5,5,5,5,5,t,53,53,0,0,2
1.36162E+18,2.02503E+13,3/15/25,260899725,Kevin,5/9/19,within an hour,99%,100%,t,Watkins Park,57,80,t,t,District 21,36.1586229,-86.8066201,Entire condo,4,1,1,2,$114.00 ,,,,,,,,,,f,56,56,0,0,
1.3617E+18,2.02503E+13,3/15/25,488754413,SunnyDays,11/22/22,within an hour,100%,100%,f,East Mesa,155,182,t,t,District 5,36.178988,-86.758304,Entire home,6,1.5,2,3,$221.00 ,,,,,,,,,,t,10,10,0,0,
1.36195E+18,2.02503E+13,3/15/25,667984959,Shalom,12/20/24,within an hour,100%,100%,f,Downtown,1,2,t,t,District 19,36.15207731,-86.78370637,Entire condo,4,2,2,2,$163.00 ,3/10/25,3/10/25,5,5,5,5,5,5,5,t,1,1,0,0,1
1.36204E+18,2.02503E+13,3/15/25,149105487,Justin,9/4/17,within an hour,100%,100%,t,Downtown,12,13,t,t,District 5,36.20223,-86.76664,Entire townhouse,12,4,4,6,$198.00 ,3/14/25,3/14/25,5,4,5,5,5,3,5,f,10,10,0,0,1
1.36209E+18,2.02503E+13,3/15/25,146884195,David,8/20/17,within an hour,100%,100%,t,Long Beach Resort,358,367,t,t,District 8,36.24184702,-86.73657187,Entire townhouse,6,2.5,2,3,$118.00 ,,,,,,,,,,t,43,43,0,0,
1.36227E+18,2.02503E+13,3/15/25,265604837,Chris,6/1/19,within a few hours,95%,91%,t,Clovernook,3,3,t,t,District 15,36.15161132,-86.71994438,Private room in rental unit,1,1.5,1,1,$30.00 ,,,,,,,,,,f,3,1,2,0,
1.36228E+18,2.02503E+13,3/15/25,520465288,Katie,6/17/23,within an hour,100%,100%,f,Villages of Brentwood,1,1,t,f,District 27,36.04483,-86.73173,Entire home,4,2.5,3,2,$122.00 ,,,,,,,,,,f,1,1,0,0,
1.36231E+18,2.02503E+13,3/15/25,440360756,Chris,1/13/22,N/A,N/A,N/A,f,,63,81,t,t,District 19,36.15566877,-86.76270795,Entire rental unit,4,1,1,3,$137.00 ,,,,,,,,,,t,55,55,0,0,
1.36307E+18,2.02503E+13,3/15/25,78356744,Adam,6/17/16,within an hour,100%,99%,t,Salemtown,7,7,t,f,District 5,36.2009582,-86.7420962,Entire home,10,2,3,7,$176.00 ,,,,,,,,,,f,7,7,0,0,
1.36311E+18,2.02503E+13,3/15/25,557497125,Allison,1/19/24,within an hour,100%,50%,f,,3,6,t,t,District 3,36.25669,-86.77131,Entire home,7,2.5,3,3,$100.00 ,,,,,,,,,,t,3,1,2,0,
1.3632E+18,2.02503E+13,3/16/25,664759198,Alberto,11/30/24,within an hour,100%,100%,f,South Austin,5,5,t,t,District 21,36.15184784,-86.82121504,Entire rental unit,6,1,2,3,$140.00 ,3/2/25,3/14/25,4.75,4.75,5,4,5,4.75,5,t,1,1,0,0,4
1.36382E+18,2.02503E+13,3/15/25,590443663,AvantStay,7/17/24,within an hour,99%,100%,t,Five Points,75,99,t,f,District 19,36.1733729,-86.7922737,Entire rental unit,2,1,1,1,$127.00 ,,,,,,,,,,t,48,48,0,0,
1.36392E+18,2.02503E+13,3/15/25,102012883,Paul,10/31/16,within an hour,100%,25%,f,Historic Waverly,2,2,t,t,District 25,36.11469423,-86.79210121,Entire rental unit,4,1,2,2,$110.00 ,,,,,,,,,,f,2,2,0,0,
1.36394E+18,2.02503E+13,3/15/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 17,36.1244592,-86.789048,Entire home,2,1,1,1,$200.00 ,,,,,,,,,,t,184,184,0,0,
1.36394E+18,2.02503E+13,3/15/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 17,36.1244242,-86.789052,Entire home,2,1,1,1,$160.00 ,,,,,,,,,,t,184,184,0,0,
1.36394E+18,2.02503E+13,3/15/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 17,36.12438,-86.78932,Entire home,4,1,1,2,$185.00 ,,,,,,,,,,t,184,184,0,0,
1.36394E+18,2.02503E+13,3/15/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 17,36.124306,-86.7894214,Entire home,4,1,1,2,$185.00 ,,,,,,,,,,t,184,184,0,0,
1.36396E+18,2.02503E+13,3/15/25,339900224,Karla,3/2/20,within an hour,100%,100%,f,Urbandale Nations,7,7,t,t,District 20,36.15808,-86.84864,Entire rental unit,3,1,1,0,$93.00 ,3/2/25,3/2/25,5,5,5,5,5,5,5,f,7,7,0,0,1
1.3641E+18,2.02503E+13,3/15/25,243358470,Qintian,2/15/19,within an hour,95%,98%,t,Talbot's Corner,6,13,t,t,District 34,36.04242381,-86.83052781,Entire home,8,5.5,4,4,$599.00 ,,,,,,,,,,t,5,5,0,0,
1.36416E+18,2.02503E+13,3/15/25,661112899,Lauren,11/8/24,within an hour,100%,100%,t,Talbot's Corner,13,14,t,t,District 6,36.1763078,-86.7577119,Entire condo,6,2,2,3,$101.00 ,,,,,,,,,,t,13,13,0,0,
1.3644E+18,2.02503E+13,3/15/25,590443663,AvantStay,7/17/24,within an hour,99%,100%,t,Five Points,75,99,t,f,District 19,36.1733729,-86.7922737,Entire rental unit,2,1,1,1,$160.00 ,,,,,,,,,,t,48,48,0,0,
1.36454E+18,2.02503E+13,3/15/25,423043637,Mamie,9/14/21,within an hour,100%,100%,t,Talbot's Corner,13,13,t,f,District 2,36.18837824,-86.83677382,Entire home,12,4,4,7,$300.00 ,,,,,,,,,,t,4,4,0,0,
1.3646E+18,2.02503E+13,3/15/25,593315532,Pamela,7/31/24,within an hour,100%,100%,,Bordeaux,12,13,t,t,District 21,36.15747218,-86.83548263,Entire home,10,3.5,3,6,$293.00 ,,,,,,,,,,t,6,6,0,0,
1.36466E+18,2.02503E+13,3/15/25,18369846,Lucas,7/19/14,within an hour,100%,100%,f,Sherman Oaks,2,2,t,t,District 2,36.18805918,-86.80874325,Entire home,6,3,4,3,$177.00 ,,,,,,,,,,t,1,1,0,0,
1.36476E+18,2.02503E+13,3/16/25,362867396,Joey,8/17/20,within an hour,100%,100%,f,,1,1,t,f,District 19,36.14917,-86.77553,Entire rental unit,4,1,1,2,$162.00 ,3/2/25,3/9/25,5,5,5,5,5,5,5,f,1,1,0,0,2
1.36476E+18,2.02503E+13,3/16/25,652291189,Mohit,9/15/24,within an hour,100%,100%,t,Hermitage,2,2,f,t,District 14,36.17815207,-86.61822378,Entire home,8,3.5,3,4,$250.00 ,3/2/25,3/6/25,5,5,5,5,5,5,5,t,2,2,0,0,2
1.36476E+18,2.02503E+13,3/15/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 2,36.19179395,-86.8314689,Entire home,10,3,3,5,$232.00 ,,,,,,,,,,t,142,142,0,0,
1.36476E+18,2.02503E+13,3/15/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 2,36.19193111,-86.83132362,Entire home,12,3,4,6,$280.00 ,,,,,,,,,,t,142,142,0,0,
1.36476E+18,2.02503E+13,3/15/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 2,36.19220812,-86.8311763,Entire home,6,2,2,3,$131.00 ,,,,,,,,,,t,142,142,0,0,
1.36479E+18,2.02503E+13,3/15/25,549157111,Phubodee,12/2/23,within an hour,100%,100%,t,Downtown,17,18,t,t,District 5,36.2071534,-86.7666127,Entire home,8,2.5,2,4,$146.00 ,3/7/25,3/7/25,5,5,5,5,5,5,5,t,4,4,0,0,1
1.36479E+18,2.02503E+13,3/15/25,651719986,Rafael,9/12/24,within an hour,100%,100%,f,Midtown,3,3,t,f,District 21,36.15042584,-86.82242746,Entire rental unit,4,2,2,2,$187.00 ,,,,,,,,,,t,3,3,0,0,
1.36484E+18,2.02503E+13,3/15/25,651719986,Rafael,9/12/24,within an hour,100%,100%,f,Midtown,3,3,t,f,District 21,36.15090574,-86.82264377,Entire rental unit,4,2,2,2,$147.00 ,,,,,,,,,,t,3,3,0,0,
1.36519E+18,2.02503E+13,3/15/25,673728040,Paul Harrison,1/18/25,within an hour,100%,100%,f,,5,5,t,t,District 10,36.324051,-86.717606,Entire home,10,1.5,3,3,$55.00 ,,,,,,,,,,t,1,1,0,0,
1.36524E+18,2.02503E+13,3/15/25,25138314,RoomPicks By Antony,12/23/14,within an hour,99%,96%,f,Clearwater Beach,676,2570,t,t,District 6,36.1759363,-86.757756,Room in hotel,12,3,3,6,$216.00 ,,,,,,,,,,t,14,0,0,0,
1.36524E+18,2.02503E+13,3/15/25,25138314,RoomPicks By Antony,12/23/14,within an hour,99%,96%,f,Clearwater Beach,676,2570,t,t,District 6,36.1759363,-86.757756,Room in hotel,12,3,6,6,"$1,284.00 ",,,,,,,,,,t,14,0,0,0,
1.36567E+18,2.02503E+13,3/15/25,547052365,Alexander,11/18/23,within an hour,100%,33%,f,South Inglewood (CCSI),1,1,t,t,District 7,36.20177887,-86.73772339,Private room in rental unit,1,1,1,1,$52.00 ,3/10/25,3/10/25,5,5,5,5,5,5,5,f,1,0,1,0,1
1.36607E+18,2.02503E+13,3/15/25,478827477,Mark,9/9/22,within an hour,100%,100%,t,West End Park,33,34,t,t,District 21,36.18290281,-86.80887657,Entire loft,5,1,1,2,$170.00 ,,,,,,,,,,t,28,28,0,0,
1.36607E+18,2.02503E+13,3/15/25,478827477,Mark,9/9/22,within an hour,100%,100%,t,West End Park,33,34,t,t,District 21,36.18212531,-86.80975791,Entire home,10,2,4,5,$227.00 ,,,,,,,,,,t,28,28,0,0,
1.36618E+18,2.02503E+13,3/15/25,385395880,Stephanie Jean,1/20/21,within an hour,100%,99%,t,East Nashville,9,9,t,t,District 5,36.1943335,-86.77543629,Entire home,16,8,8,14,$641.00 ,,,,,,,,,,t,9,9,0,0,
1.36626E+18,2.02503E+13,3/15/25,290158534,Steven,8/29/19,N/A,N/A,N/A,f,Paragon Mills,1,1,t,f,District 26,36.09042426,-86.70992957,Private room in home,2,1,1,1,$95.00 ,,,,,,,,,,f,1,0,1,0,
1.3663E+18,2.02503E+13,3/15/25,681459286,Godspower Edosa,2/27/25,within an hour,96%,100%,f,Woodland Hills,1,1,f,t,District 26,36.0892418,-86.7076898,Entire home,5,2,3,3,$138.00 ,,,,,,,,,,f,1,1,0,0,
1.3663E+18,2.02503E+13,3/15/25,210580314,Chris,8/19/18,within an hour,100%,100%,f,Downtown,2,2,t,t,District 17,36.13565,-86.75736,Entire rental unit,8,2,2,5,$169.00 ,,,,,,,,,,t,2,2,0,0,
1.36675E+18,2.02503E+13,3/15/25,238016220,Tracy,1/21/19,within an hour,100%,100%,f,Hadley/Washington,4,4,t,t,District 21,36.1683574,-86.8130554,Entire townhouse,8,2.5,2,4,$134.00 ,,,,,,,,,,f,4,4,0,0,
1.36677E+18,2.02503E+13,3/15/25,238016220,Tracy,1/21/19,within an hour,100%,100%,f,Hadley/Washington,4,4,t,t,District 21,36.1683574,-86.8130554,Entire home,8,2.5,2,5,$118.00 ,,,,,,,,,,f,4,4,0,0,
1.36677E+18,2.02503E+13,3/15/25,70801117,Harley,5/7/16,within an hour,100%,100%,t,Edgehill,60,80,t,t,District 21,36.14582356,-86.81266711,Entire rental unit,8,2,2,5,$122.00 ,3/9/25,3/9/25,5,5,5,5,5,5,5,t,53,53,0,0,1
1.36678E+18,2.02503E+13,3/15/25,388056808,Grand Welcome Nashville,2/10/21,within an hour,100%,100%,f,Talbot's Corner,95,164,t,t,District 19,36.1625023,-86.7751063,Entire rental unit,2,1,,1,$108.00 ,,,,,,,,,,t,91,91,0,0,
1.36679E+18,2.02503E+13,3/15/25,70801117,Harley,5/7/16,within an hour,100%,100%,t,Edgehill,60,80,t,t,District 21,36.14580818,-86.81284889,Entire rental unit,6,2,2,2,$117.00 ,3/9/25,3/9/25,5,5,5,5,5,5,5,t,53,53,0,0,1
1.36679E+18,2.02503E+13,3/15/25,388056808,Grand Welcome Nashville,2/10/21,within an hour,100%,100%,f,Talbot's Corner,95,164,t,t,District 19,36.1625023,-86.7751063,Entire condo,4,1,1,2,$136.00 ,,,,,,,,,,t,91,91,0,0,
1.3668E+18,2.02503E+13,3/15/25,388056808,Grand Welcome Nashville,2/10/21,within an hour,100%,100%,f,Talbot's Corner,95,164,t,t,District 19,36.1625023,-86.7751063,Entire condo,6,2,2,3,$183.00 ,,,,,,,,,,t,91,91,0,0,
1.3668E+18,2.02503E+13,3/15/25,388056808,Grand Welcome Nashville,2/10/21,within an hour,100%,100%,f,Talbot's Corner,95,164,t,t,District 19,36.1625023,-86.7751063,Entire rental unit,4,1,,2,$121.00 ,,,,,,,,,,t,91,91,0,0,
1.36681E+18,2.02503E+13,3/15/25,388056808,Grand Welcome Nashville,2/10/21,within an hour,100%,100%,f,Talbot's Corner,95,164,t,t,District 19,36.1625023,-86.7751063,Entire rental unit,2,1,,1,$109.00 ,,,,,,,,,,t,91,91,0,0,
1.36681E+18,2.02503E+13,3/15/25,388056808,Grand Welcome Nashville,2/10/21,within an hour,100%,100%,f,Talbot's Corner,95,164,t,t,District 19,36.1625023,-86.7751063,Entire rental unit,2,1,,1,$109.00 ,,,,,,,,,,t,91,91,0,0,
1.36682E+18,2.02503E+13,3/15/25,388056808,Grand Welcome Nashville,2/10/21,within an hour,100%,100%,f,Talbot's Corner,95,164,t,t,District 19,36.1625023,-86.7751063,Entire condo,4,2,1,2,$128.00 ,,,,,,,,,,t,91,91,0,0,
1.36682E+18,2.02503E+13,3/15/25,388056808,Grand Welcome Nashville,2/10/21,within an hour,100%,100%,f,Talbot's Corner,95,164,t,t,District 19,36.1625023,-86.7751063,Entire condo,4,1,1,2,$128.00 ,,,,,,,,,,t,91,91,0,0,
1.36685E+18,2.02503E+13,3/15/25,670556509,Michael,1/3/25,within an hour,100%,100%,f,Talbot's Corner,3,3,t,t,District 2,36.2089,-86.78061,Entire home,12,2.5,4,7,$231.00 ,,,,,,,,,,t,2,2,0,0,
1.36691E+18,2.02503E+13,3/15/25,395320238,Med,4/3/21,within an hour,100%,76%,f,South Baton Rouge,18,22,t,t,District 3,36.28958,-86.78728,Private room in home,1,1,1,1,$75.00 ,,,,,,,,,,f,1,0,1,0,
1.36692E+18,2.02503E+13,3/15/25,338667310,AvantStay Nashville,2/24/20,within an hour,99%,100%,t,Talbot's Corner,244,323,t,t,District 21,36.146917,-86.816703,Entire home,6,2,2,2,$148.00 ,,,,,,,,,,t,184,184,0,0,
1.36756E+18,2.02503E+13,3/15/25,2933078,Uday,7/14/12,within a day,100%,N/A,f,Historic Waverly,1,2,t,t,District 17,36.13156987,-86.78325802,Private room in home,2,1,1,1,$160.00 ,,,,,,,,,,f,1,0,1,0,
1.36766E+18,2.02503E+13,3/15/25,593315532,Pamela,7/31/24,within an hour,100%,100%,,Bordeaux,12,13,t,t,District 2,36.18999181,-86.83685945,Entire home,12,4,4,7,$460.00 ,,,,,,,,,,t,6,6,0,0,
1.3681E+18,2.02503E+13,3/15/25,670556509,Michael,1/3/25,within an hour,100%,100%,f,Talbot's Corner,3,3,t,t,District 2,36.18723219,-86.80416709,Entire home,12,2.5,3,8,$203.00 ,,,,,,,,,,t,2,2,0,0,
1.36815E+18,2.02503E+13,3/15/25,70636402,Matthew,5/6/16,within an hour,100%,88%,t,Washington Square West,4,5,t,t,District 21,36.1672469,-86.81386408,Entire home,12,4,4,7,$385.00 ,,,,,,,,,,f,1,1,0,0,
1.36845E+18,2.02503E+13,3/15/25,682034702,Donovan Henry,3/2/25,within an hour,100%,100%,f,Downtown,1,1,t,t,District 19,36.15282347,-86.77447738,Entire rental unit,4,1,1,1,$157.00 ,3/13/25,3/13/25,5,5,5,5,5,5,5,f,1,1,0,0,1
1.36859E+18,2.02503E+13,3/15/25,492903135,Andrew,12/26/22,within an hour,100%,81%,t,Downtown,7,9,t,t,District 19,36.1575345,-86.78726724,Entire rental unit,2,1,1,1,$265.00 ,,,,,,,,,,f,4,4,0,0,
1.36878E+18,2.02503E+13,3/15/25,169266942,Vacasa Tennessee,1/22/18,within an hour,100%,99%,f,Talbot's Corner,101,153,t,t,District 19,36.15320539,-86.75594841,Entire condo,8,2,2,5,$352.00 ,,,,,,,,,,t,38,33,5,0,
1.36885E+18,2.02503E+13,3/16/25,416033925,Amy,7/30/21,within an hour,100%,100%,t,Talbot's Corner,94,95,t,t,District 19,36.1514884,-86.7781647,Entire condo,8,2,2,4,$232.00 ,3/10/25,3/12/25,5,5,5,5,5,5,5,t,78,78,0,0,2
1.369E+18,2.02503E+13,3/16/25,175574066,Riley,2/26/18,within an hour,100%,100%,t,Forest Lakes,123,170,t,t,District 19,36.1720721,-86.7969198,Entire rental unit,6,1,2,4,$143.00 ,,,,,,,,,,t,8,8,0,0,
1.36902E+18,2.02503E+13,3/15/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 2,36.19185788,-86.83175263,Entire home,10,3,3,5,$200.00 ,,,,,,,,,,t,142,142,0,0,
1.36902E+18,2.02503E+13,3/15/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 2,36.19291864,-86.83099945,Entire home,10,3,3,5,$240.00 ,,,,,,,,,,t,142,142,0,0,
1.36904E+18,2.02503E+13,3/15/25,676617668,Kadence,2/2/25,within an hour,100%,100%,f,North Nashville,5,5,t,t,District 21,36.17626114,-86.80655205,Entire home,12,2,4,8,$331.00 ,,,,,,,,,,t,5,1,4,0,
1.36976E+18,2.02503E+13,3/15/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 2,36.19170883,-86.83096539,Entire home,10,3,3,5,$200.00 ,,,,,,,,,,t,142,142,0,0,
1.37029E+18,2.02503E+13,3/15/25,8962546,Charlotte,9/20/13,N/A,N/A,N/A,f,East Haven Townhomes,1,1,t,t,District 15,36.16455573,-86.70067612,Private room in rental unit,1,1,1,1,$81.00 ,,,,,,,,,,f,1,0,1,0,
1.37038E+18,2.02503E+13,3/15/25,383770382,Ganesh,1/9/21,N/A,N/A,N/A,f,South Nashville,1,1,t,f,District 17,36.11870155,-86.76695973,Entire home,12,3.5,4,6,$237.00 ,,,,,,,,,,f,1,1,0,0,
1.3704E+18,2.02503E+13,3/15/25,115505661,Chris,2/8/17,within an hour,100%,99%,t,Hillsboro West End,118,120,t,f,District 2,36.20779,-86.78707,Entire home,12,4.5,4,4,$245.00 ,,,,,,,,,,t,111,111,0,0,
1.37043E+18,2.02503E+13,3/15/25,138941226,Jacob And Brianna,7/6/17,within an hour,100%,100%,t,Tree Park,2,2,t,t,District 19,36.1548886,-86.7754139,Entire rental unit,6,1,1,4,$140.00 ,,,,,,,,,,t,1,1,0,0,
1.37045E+18,2.02503E+13,3/15/25,20772148,GoodNight,8/31/14,within an hour,100%,98%,f,Paradise Park Vista,287,897,t,t,District 2,36.19328019,-86.83138643,Entire home,10,3,3,5,$200.00 ,,,,,,,,,,t,142,142,0,0,
1.3705E+18,2.02503E+13,3/15/25,360550677,Tanya,8/4/20,within an hour,100%,100%,f,Downtown,1,1,t,t,District 19,36.15489,-86.77541,Entire rental unit,6,1,1,3,$203.00 ,,,,,,,,,,t,1,1,0,0,
1.37103E+18,2.02503E+13,3/15/25,484163143,James,10/18/22,within an hour,100%,100%,t,North Capitol,20,23,t,t,District 15,36.1661172,-86.6791967,Entire home,10,1,3,4,$121.00 ,,,,,,,,,,t,18,18,0,0,
1.37107E+18,2.02503E+13,3/15/25,2442207,Stephen,5/23/12,within an hour,100%,100%,t,McKissack Park,38,50,t,t,District 2,36.1958004,-86.7810364,Entire home,12,4,4,11,$441.00 ,,,,,,,,,,t,37,37,0,0,
1.37114E+18,2.02503E+13,3/15/25,85360355,StayLocal,7/22/16,within an hour,100%,99%,f,12 South,138,378,t,t,District 8,36.24392349,-86.73812931,Entire townhouse,6,2.5,2,3,$103.00 ,,,,,,,,,,f,134,134,0,0,
1.37123E+18,2.02503E+13,3/16/25,238016220,Tracy,1/21/19,within an hour,100%,100%,f,Hadley/Washington,4,4,t,t,District 21,36.1683574,-86.8130554,Entire townhouse,8,2.5,2,5,$118.00 ,,,,,,,,,,f,4,4,0,0,
1.37124E+18,2.02503E+13,3/15/25,682799879,Gail,3/6/25,within an hour,100%,100%,f,Downtown,1,1,t,t,District 19,36.1548886,-86.7754139,Entire rental unit,8,2,2,4,$228.00 ,,,,,,,,,,t,1,1,0,0,
1.37124E+18,2.02503E+13,3/15/25,425884247,Nautical Properties,10/4/21,within an hour,100%,100%,f,Biltmore Beach,150,152,t,t,District 5,36.20325,-86.74206,Entire townhouse,10,4,4,5,$169.00 ,,,,,,,,,,t,36,36,0,0,
1.37181E+18,2.02503E+13,3/15/25,425884247,Nautical Properties,10/4/21,within an hour,100%,100%,f,Biltmore Beach,150,152,t,t,District 19,36.1544828,-86.7636927,Entire condo,8,2,2,5,$163.00 ,,,,,,,,,,t,36,36,0,0,
1.37187E+18,2.02503E+13,3/15/25,484137112,The Newman Organization,10/18/22,within an hour,100%,98%,t,Hutchinson Island South,3,3,t,t,District 19,36.1456366,-86.7924111,Entire condo,8,2,2,4,$316.00 ,3/10/25,3/12/25,5,5,5,5,5,5,5,t,1,1,0,0,3
1.37199E+18,2.02503E+13,3/15/25,432149499,Melissa,11/16/21,within an hour,100%,100%,t,Hillsboro West End,34,45,t,t,District 19,36.1514884,-86.7781647,Entire rental unit,16,4,6,8,$983.00 ,,,,,,,,,,t,33,32,1,0,
1.37217E+18,2.02503E+13,3/15/25,571239051,Samantha,4/8/24,within an hour,100%,100%,t,Downtown,2,2,t,t,District 19,36.15532032,-86.77526023,Entire rental unit,6,1,0,2,$132.00 ,,,,,,,,,,f,2,2,0,0,
1.37229E+18,2.02503E+13,3/15/25,114817462,Alley,2/4/17,within an hour,100%,100%,f,Downtown,1,1,t,t,District 19,36.15431778,-86.77553537,Entire rental unit,4,1,1,2,$190.00 ,,,,,,,,,,f,1,1,0,0,
1.37249E+18,2.02503E+13,3/15/25,439680447,Tynan,1/9/22,within an hour,100%,100%,f,Haynes Area,1,1,t,t,District 2,36.2081204,-86.8130556,Entire home,8,2,3,5,$205.00 ,,,,,,,,,,t,1,1,0,0,
1.37279E+18,2.02503E+13,3/15/25,319970563,Charita,12/22/19,within a day,100%,25%,f,Donelson,5,6,t,t,District 15,36.2197,-86.70505,Entire rental unit,4,1,1,2,$214.00 ,,,,,,,,,,f,1,1,0,0,
1.37319E+18,2.02503E+13,3/15/25,425884247,Nautical Properties,10/4/21,within an hour,100%,100%,f,Biltmore Beach,150,152,t,t,District 19,36.1514884,-86.7781647,Entire condo,10,2,2,4,$255.00 ,,,,,,,,,,t,36,36,0,0,
1.3735E+18,2.02503E+13,3/15/25,12150738,Amy,7/25/15,within an hour,95%,98%,f,Old Hickory,4,5,t,t,District 11,36.24861933,-86.640347,Entire home,2,1.5,1,2,$114.00 ,,,,,,,,,,f,4,2,2,0,
1.37353E+18,2.02503E+13,3/16/25,146799634,Ram,8/19/17,within an hour,100%,99%,f,Green Valley North,272,284,t,f,District 21,36.16714305,-86.80789694,Entire townhouse,12,3.5,3,8,$348.00 ,,,,,,,,,,t,4,4,0,0,
1.37355E+18,2.02503E+13,3/15/25,62211530,Marina,3/9/16,within an hour,100%,98%,f,South End,12,13,t,t,District 19,36.1498555,-86.7813244,Entire rental unit,7,2,2,4,$499.00 ,,,,,,,,,,t,2,2,0,0,
1.37356E+18,2.02503E+13,3/15/25,338406456,Ryan,2/23/20,within an hour,100%,100%,f,FANG,5,7,t,t,District 19,36.167068,-86.7985824,Entire home,12,3.5,4,7,$202.00 ,,,,,,,,,,t,5,5,0,0,
1.37357E+18,2.02503E+13,3/15/25,338406456,Ryan,2/23/20,within an hour,100%,100%,f,FANG,5,7,t,t,District 19,36.167068,-86.7985824,Entire home,12,3.5,4,7,$212.00 ,,,,,,,,,,t,5,5,0,0,
1.37389E+18,2.02503E+13,3/15/25,175574066,Riley,2/26/18,within an hour,100%,100%,t,Forest Lakes,123,170,t,t,District 19,36.1721266,-86.796963,Entire rental unit,6,1,2,4,$105.00 ,,,,,,,,,,t,8,8,0,0,
1.37398E+18,2.02503E+13,3/15/25,21646527,Danielle,9/22/14,within a day,100%,100%,t,McMurray,4,8,t,t,District 27,36.05175757,-86.72727321,Private room in home,1,1.5,1,1,$72.00 ,,,,,,,,,,t,2,1,1,0,
